order_id,product_id,seller_id,price
6aa3386e7c,99ce9f06fb,a1bea7061f,55
6aa3661755,f582884ed8,994f04b371,119
6aa38fd3d4,67cb391738,0c7533c71d,62
6aa4015910,cf5f0f6ba7,257e61d325,749
6aa761d20a,0dd11fb64a,113e3a788b,8
6aa88d3075,f2bb1681ac,06579cb253,21
6aa95a55a7,368c6c7308,1f50f92017,49
6aaa7d9d69,891fda5230,8b321bb669,15
6aaac39c74,2b7aa376a6,7c67e1448b,116
6aaac69ff5,cadb69af33,8b321bb669,13
6aabdc795e,4fe644d766,c31eff8334,99
6aad3bed74,aedb09a73d,17ca9b9e9b,99
6aad8a16f1,a4c27cf976,620c87c171,289
6aaedd714a,0cf1296fa3,6e0908ef4d,46
6aaf3fa8e1,a8115d34a4,85d9eb9ddc,31
6aaf58e2b4,17ebb5f3d2,d354c38a71,18
6aafd5d9ef,3dd2a17168,de722cd6da,149
6ab034fbfc,389d119b48,1f50f92017,49
6ab1a03139,e234eae494,7142540dd4,59
6ab1c2fed9,0ec7b6a863,1e8b33f18b,148
6ab1e9ffa5,82b7108de9,fa1c13f261,359
6ab3d725c7,b1981e2c01,edb1ef5e36,1199
6ab534505f,7814c273ab,1025f0e2d4,250
6ab619528b,fa66c43e63,729b2d09b2,21
6ab619528b,fa66c43e63,729b2d09b2,21
6ab63ddaa4,cfc8376b91,7008613ea4,23
6ab6cbb9cd,02965440ee,7c67e1448b,189
6ab6cbb9cd,02965440ee,7c67e1448b,189
6ab7569ca7,165f86fe8b,7ddcbb64b5,146
6ab790c532,d696750e55,9de4643a8d,167
6ab7e10826,36f60d4522,6973a06f48,89
6ab837ed3e,3f14d74054,6973a06f48,84
6ab837ed3e,3f14d74054,6973a06f48,84
6ab838d74d,e3b5a4c3f8,1c68394e93,127
6ab8dac189,9b125b8278,6d66611d7c,59
6ab97ef7bd,cfb79bfbda,f7ccf836d2,39
6aba5fd844,0d71340b66,ef506c9632,22
6abaa1126b,d017a2151d,6560211a19,49
6abaad69b8,3dd6c9d499,537eb890ef,42
6abb2dd22e,bd7cd34fc6,46dc3b2cc0,99
6abc9d4c74,fa335dcd39,85d9eb9ddc,23
6abcaedd17,a7c73814e6,6f892e20a1,254
6abf7916fb,aca2eb7d00,955fee9216,75
6abfbfca6f,368c6c7308,1f50f92017,59
6ac111f174,5d5288d309,c3cfdc6481,46
6ac111f174,5d5288d309,c3cfdc6481,46
6ac13251ad,0efe972876,4a3ca9315b,83
6ac15d0939,4fa3391503,fe2032dab1,144
6ac28bc08c,981d19b32d,2b03ac196f,152
6ac314f197,4fc38c7dd4,723cd880ed,112
6ac3c585ab,c230b471b7,1ca7077d89,69
6ac3c585ab,c230b471b7,1ca7077d89,69
6ac3c585ab,c230b471b7,1ca7077d89,69
6ac4c57354,7b0837837b,955fee9216,500
6ac559b49c,43423cdffd,b1fc4f64df,87
6ac7c4ffe3,d3013b06b7,f8db351d8c,141
6ac7e852b9,7c4a8bec21,7040e82f89,14
6ac81ce742,c2c00c360a,1da3aeb70d,15
6ac81ce742,c2c00c360a,1da3aeb70d,15
6ac882284d,88bcd4cc43,86ccac0b83,33
6ac8855006,1bfb290d72,a7f13822ce,89
6ac8855006,1bfb290d72,a7f13822ce,89
6ac8b4d925,c6ea633699,37be5a7c75,205
6ac9d94329,c6dd917a0b,7a67c85e85,99
6ac9e7249e,75d6b69633,cc419e0650,56
6acb5effe9,6ea2d74d5d,f8db351d8c,98
6acb950e03,71382293e7,4e06067cc0,39
6acc8234fb,cf857bce01,7a67c85e85,179
6acc8cbf2b,b8762d562d,dbb9b48c84,29
6acce0b54d,e0d64dcfaa,4869f7a5df,158
6accfe462d,cec09725da,4d6d651bd7,69
6acd3616b7,06abf4be82,bbf9ad41dc,599
6ace1bf55c,af51d485dc,5dceca1297,259
6ace4fd24c,0b3a130c2e,e3a386fc36,39
6ace7c2a59,88bcd4cc43,86ccac0b83,33
6ace9f71de,c6e513054b,f8db351d8c,22
6acecf4383,1514ddb0f4,48efc9d94a,9
6acf2b0f28,d1040cea31,2709af9587,44
6acf2b0f28,d1040cea31,2709af9587,44
6acf90c38b,b48946c4c9,0ebd97a106,109
6ad06dae8c,d7c0092b09,85d9eb9ddc,31
6ad3104da9,b73091f98b,a6fe7de3d1,59
6ad336dba0,ae52eeb838,f457c46070,69
6ad4091081,5218770ee0,b248792ac0,38
6ad4091081,5218770ee0,b248792ac0,38
6ad444f05c,163e6400e6,855668e097,50
6ad644c08b,9fe172fa8e,cab8550571,49
6ad6a8701a,d3c044bd42,4c2b230173,35
6ad6a8701a,d3c044bd42,4c2b230173,35
6ad7862e05,db6796aa71,4a3ca9315b,52
6ad7cdd502,554e48b94b,ede0c03645,11
6ad7cdd502,554e48b94b,ede0c03645,11
6ad7cdd502,554e48b94b,ede0c03645,11
6ad8c6d481,69455f4162,58f1a6197e,139
6ad8f26313,6f3b5b605d,4869f7a5df,199
6ad99bac95,0bb9709934,63b464dbf3,169
6ada1dc97a,63094ac128,b372ee768e,250
6adb69c0a8,e9edbdef7d,522620dcb1,79
6adb948b06,2ac71e1960,4d6d651bd7,69
6adcecbe14,4520766ec4,16090f2ca8,27
6add4f25c1,368c6c7308,1f50f92017,49
6add4f25c1,368c6c7308,1f50f92017,49
6adde7cd43,437c05a395,7f7b8245c3,50
6adde7cd43,437c05a395,7f7b8245c3,50
6adf72edbe,28beefcab2,18a349e75d,25
6adf9dc8f6,65e1b99d6a,cfb1a03374,32
6adf9dc8f6,8f125d4dd9,cfb1a03374,32
6ae0348c0c,ea2012e0b6,4d6d651bd7,159
6ae0fed7d9,36c2fb4fa7,fdb9095204,80
6ae112d3d8,a233e06dac,cc63f0dd2a,199
6ae15bd980,ba3f298a12,d1c281d3ae,98
6ae15c99ec,26587700f0,6cd68b3ed6,27
6ae18793b3,88dd63919f,7ddcbb64b5,34
6ae192daf1,d6160fb787,53243585a1,1300
6ae2e8b8fa,96a5ff4a6e,d03698c2ef,395
6ae4ad0a16,a9d70f6d03,6b89abe958,129
6ae4b5456c,89321f94e3,16090f2ca8,27
6ae532533e,2cb21a3332,d7b2377bae,79
6ae5b953be,092be1e833,cbd996ad3c,66
6ae725cd09,0d8c64a12c,c6218512d1,55
6ae75885c8,6609d9a71a,f80edd2c5a,19
6ae75e4f34,5a848e4ab5,c826c40d7b,122
6ae79bd97f,c1dfd7dc17,4830e40640,49
6ae81f4619,f257199a95,8e8a7ce9f2,160
6ae8872e75,a41d9e51c3,0ac4201fda,39
6ae8d599fd,6cdd538434,ccc4bbb5f3,349
6ae8f9dc38,ac305a1e7e,25cf099de4,20
6aec640ac5,696c39c442,97512d3fc1,63
6aeda8ba55,ae1848ad27,70eea00b47,22
6aedb9d0c7,cc60892b5a,4221a7df46,169
6aedefde65,4bffe7ecb9,918717417d,119
6aee55e0d8,5f0a49e6e5,c9e5ad1f66,68
6aeec0cf09,d3c044bd42,4c2b230173,35
6aeec0cf09,d3c044bd42,4c2b230173,35
6aef284c51,4914f8796a,c826c40d7b,49
6aefae2f60,34b3d6e3e8,8f2ce03f92,99
6af0669bfc,846145e9b8,432c37c9df,29
6af0f6ba6c,df1ff6c9a2,c68fb906c8,23
6af1785f8b,180fa760fe,7f7b8245c3,31
6af1f36497,cb7433cfec,6560211a19,45
6af3442260,7fdae1cadb,0509040ea3,43
6af3d9ab67,aced2206d8,46dc3b2cc0,249
6af5a09bae,d4054e3559,b2ba3715d7,124
6af5d028aa,99f5b2240b,0b90b6df58,95
6af5d73099,e89982d4c9,0cbcee27c7,124
6af6633de3,9bc0b0cf5d,731ef20c23,564
6af80e57f1,392751de4e,822bad9bc4,259
6af818a251,b61876c706,d2df778223,56
6af8d729a1,cad39e71c0,4869f7a5df,350
6afa03fba2,8c5af0747c,67225bff54,39
6afa0491e7,53759a2ecd,1f50f92017,59
6afa05756f,d1c427060a,a1043bafd4,119
6afa4d330b,efdf965116,3fd1e727ba,104
6afbd309f8,65b8088cea,609e1a9a6c,53
6afbd309f8,d4de08feff,609e1a9a6c,53
6afcda2774,09c3a2ea33,1025f0e2d4,57
6afcda2774,09c3a2ea33,1025f0e2d4,57
6afd8b64ea,2948658cb6,955fee9216,120
6afd8b64ea,2948658cb6,955fee9216,120
6afd909a05,9800689d93,9e6229250f,49
6afe12e215,d017a2151d,6560211a19,49
6afe56a58c,b24af8bca8,ea8482cd71,49
6afedf08c0,eb47d7ea4e,5dceca1297,887
6afee35d46,33202a8e7a,8d79c8a04e,149
6afee4d1cd,22c5ddc22e,cc419e0650,56
6affe3f167,7a10781637,4869f7a5df,209
6affff7ca9,3e5201fe0d,8160255418,125
6b0114653e,7050175010,dfc5fb7259,210
6b022a73dc,cce3ce6484,7ddcbb64b5,1004
6b026a0a38,fef11bcb9b,1354d51653,60
6b052b133c,06bf70b6e1,2c9e548be1,69
6b06756efe,f947156247,3785b653b1,85
6b06cff564,75d6b69633,cc419e0650,56
6b07198fae,a1efe4a867,da8622b14e,129
6b086fea12,d3eefa9daa,289cdb325f,49
6b08bac55e,446e4aaabb,1c68394e93,98
6b08ff5328,371c121dc8,4830e40640,15
6b0918aeb3,ad53b56bfd,75d34ebb1b,142
6b092965cc,192a8231d0,232a6014e7,169
6b0ac1bdea,2f9d564b8e,2dee2ce60d,264
6b0b2d1c92,8d8109048b,85d9eb9ddc,48
6b0b9168bf,5ac4f79866,3df020b72d,49
6b0bd2c2e5,27e16487e5,d12c926d74,39
6b0c1e4a67,aca2eb7d00,955fee9216,75
6b0c5f80e4,f71f42e238,85d9eb9ddc,35
6b0de1567f,0f2210490d,b56828a9f9,120
6b0e4ed8dc,5d6bea3364,1025f0e2d4,150
6b0eaae462,7f4e034245,4b9750c8ad,48
6b10bcc45d,b8762d562d,dbb9b48c84,24
6b10bcc45d,b8762d562d,dbb9b48c84,24
6b11abc029,428f4b96ba,3ade81dab5,169
6b11ad9545,79c716797a,f262cbc1c9,9
6b11e7b75e,a52ed2fb26,cfb1a03374,15
6b11e7b75e,a52ed2fb26,cfb1a03374,15
6b13656ef5,32252579a7,9c0e69c7bf,335
6b1391687f,63094ac128,b372ee768e,250
6b14d575fb,0a27cbaaea,522620dcb1,239
6b1506319e,e4e5cbc007,6560211a19,49
6b1524b569,a50acd33ba,8581055ce7,117
6b1684d215,64090c2cdb,c3867b4666,125
6b16a0ae1f,e350532acf,d1582f4043,110
6b17276ebb,c15c05beb2,febab02752,29
6b17faa4e2,bebd360fe7,966cb47605,819
6b19e991d4,a1dd59756b,1900267e84,19
6b19ed3e37,3e4176d545,02f5837340,129
6b1a5aabdd,9a99bb9931,95e03ca3d4,103
6b1a7e1ba9,6f0f907c9c,6560211a19,65
6b1b8ac3b7,368c6c7308,1f50f92017,59
6b1c7130d5,9b2a0b97c2,8f2ce03f92,89
6b1d0be1d6,7ca5f56188,d2374cbcbb,13
6b1e15c6a0,0d5837a258,729f06993d,399
6b1e226ba2,3f4a7c8646,da8622b14e,149
6b1e226ba2,3f4a7c8646,da8622b14e,149
6b1e495243,ec2d43cc59,1c129092bf,45
6b1f38ed45,fa23bf270f,1b8356dabd,59
6b1f68a2d5,389d119b48,1f50f92017,59
6b1fc7db81,64f1126c97,f35b3c613c,440
6b20cc3647,9e4d5a527c,b499c00f28,59
6b2134214d,07a2b4290d,b499c00f28,59
6b2169e162,3354a4e684,7a67c85e85,89
6b21d4143a,a76b3bee03,6560211a19,29
6b226bd024,50fcba527c,7a67c85e85,72
6b24cf0591,d6160fb787,53243585a1,1200
6b24fdfdcb,4ce9ab5281,7e3f87d16f,41
6b256beca5,caa41bf17e,f84a00e60c,46
6b273a63c1,679a3e5e1d,8a13073701,54
6b27933c6a,2d4114b815,46dc3b2cc0,189
6b27e5ad65,a86de7665d,d91fb3b7d0,59
6b2909c0ac,152397b614,48162d548f,506
6b2b0edb95,f6a8492857,ccb83a7947,899
6b2c8c168c,c2c00c360a,1da3aeb70d,15
6b2cfda97c,9116a056de,b17b679f4f,80
6b2d24ed79,f15982438c,73a63f7230,329
6b2d83ecc0,de13988b8f,7402d13c03,59
6b2db6289d,55f1665708,2646baaf66,60
6b2e6953c1,85834dd27e,bfd27a966d,329
6b2f7dba40,ce582a7aa0,d98eec89af,39
6b31387487,16d928f7b2,8476243f92,829
6b313b07f0,f1c7f35307,37be5a7c75,205
6b325b9f63,5d790355cb,229c3efbfb,97
6b325b9f63,5fc3e6a4b5,229c3efbfb,89
6b3270783b,aba92acbdc,db4350fd57,21
6b3283bced,cff277cb1d,f457c46070,89
6b3283bced,cff277cb1d,f457c46070,89
6b331bf7ee,b7d94dc064,165fc07bee,160
6b33f86e78,68e6e8fd8c,cb5df0dcb9,109
6b340dba60,7f0362988b,5656537e58,20
6b34444470,f8e7dd70e5,0692610d8a,21
6b34bb840d,98a8c2fa16,001cca7ae9,129
6b353bba58,937a43407f,fffd5413c0,174
6b353bba58,937a43407f,fffd5413c0,174
6b361f3f4c,ed2067a9c1,cbd996ad3c,56
6b36356269,eb41f1f2a3,2089a6d640,129
6b36830dcd,cd0c6e2f80,db4350fd57,17
6b36a70905,be0dbdc3d6,3340ef1913,64
6b37f541eb,7c1bd920db,cc419e0650,59
6b38b67d83,11fd9d7ba5,cb8bcce248,139
6b38e49992,22321b01ea,4b1eaadf79,79
6b38f902ae,6c0fb67633,f435898e49,162
6b3b0b39d2,ff96895c6b,da8622b14e,199
6b3b2c21c6,a695ab8413,1da366cade,40
6b3b2c21c6,a695ab8413,1da366cade,40
6b3b7cba90,2850884dd6,b74d1c09cb,9
6b3b7cba90,2850884dd6,b74d1c09cb,9
6b3badf718,0aabfb3756,3751568800,19
6b3c0661b3,6f6d0c21d5,d98eec89af,79
6b3c0956c8,380b4664ba,6560211a19,29
6b3cdbed42,08bc541b87,1fdc574883,145
6b3ee7697a,4c7d4a2efd,ce27a3cc3c,57
6b3f226679,f6fa93875f,391fc6631a,49
6b3ff248b1,89321f94e3,16090f2ca8,27
6b4063646a,8347d3b517,cfb1a03374,25
6b4186f5ef,0fc6914383,8c16d1f32a,44
6b419016e8,4a7c466c35,8f2ce03f92,109
6b41b0ad48,11bbef4e2a,5c243662ce,329
6b428be6c3,2a2d22ae30,1a3df491d1,148
6b42a19086,d6bbda35f0,fa40cc5b93,54
6b42a19086,d6bbda35f0,fa40cc5b93,54
6b42e6c81c,195a72becc,36a968b544,44
6b4329eec5,7fd7d08973,039b29ff3b,16
6b4383f4e8,a7216be504,a2e874074c,69
6b44058917,3b7929cc07,4e922959ae,110
6b44342ff7,724e311fce,bc2ac6b95e,82
6b460c25c2,f731f8587d,cc419e0650,56
6b46451f45,6b119e8252,0ea22c1cfb,49
6b4691b98b,e0cf79767c,da8622b14e,29
6b4691b98b,3cc4b421c1,da8622b14e,99
6b46cdd082,4219d6fd38,391fc6631a,74
6b47aeb5ac,c20a3f598c,955fee9216,35
6b4821d258,5e53af05c0,c8467937e4,29
6b48559170,6c321ed0f4,6560211a19,49
6b492e9066,30c7af0662,e977997648,89
6b4a30b561,a5c90160c3,5dceca1297,235
6b4d058045,2e910736c3,7a67c85e85,59
6b4fe75bdf,cec6b4ac09,0df3984f9d,168
6b506a5bc7,aadff88486,da8622b14e,29
6b512d6dbc,c0c4cfd825,79ed755314,119
6b51309cb1,127de0ebca,7ff588a03c,189
6b51309cb1,89a728cf89,7ff588a03c,355
6b51ade033,cb9ed03b86,11bfa66332,27
6b52fde341,50c3b0ec23,d91fb3b7d0,32
6b53b59d28,558180406e,431af27f29,82
6b5531da82,c94d19d021,701938c450,116
6b56339f54,40b2a43c74,e81e1f9c3e,132
6b57b46391,2722b86640,72c5da2940,299
6b57eaabaf,753de82a09,16090f2ca8,69
6b58f3523e,8275ff8af7,d91fb3b7d0,26
6b5a2cfa48,f1c7f35307,37be5a7c75,157
6b5a7273e5,83d55cbbf5,b2ba3715d7,46
6b5a7273e5,83d55cbbf5,b2ba3715d7,46
6b5c527f8d,339f2b13a4,f262cbc1c9,20
6b5c555230,d24659126d,7b07b3c748,32
6b5c69624b,56072aff02,4aba391bc3,99
6b5c76c2c9,a9516a079e,7c67e1448b,116
6b5ccf5385,d9545b3e8d,5b8154610e,349
6b5dacee2e,b67841db20,d921b68bf7,160
6b5e3dbfa9,150c699262,cd68562d3f,116
6b5e619ded,9805b37a2e,d101c6da91,89
6b5e619ded,9805b37a2e,d101c6da91,89
6b5f3d1c52,251876e7ba,7aa4334be1,64
6b5fb7a597,0a2fff0d95,d650b663c3,95
6b6291ce14,3347f12bcc,13074f0169,119
6b62b6fb8e,25d6edcd21,b76dba6c95,12
6b62c1fd11,67b6c7a48b,e644cbadf7,79
6b62da1e7a,781afe929e,08633c14ef,107
6b62e2b730,cde75c133e,897060da8b,19
6b62e435ad,6ae38d49db,eeb6de78f7,219
6b63433212,5d030df086,1da366cade,429
6b63a86619,24afa01830,f8db351d8c,55
6b63e99cee,6f2d7833b8,ea8482cd71,42
6b6484df41,5411e92695,3d871de014,99
6b649733df,c3182d1991,d1ef48b38b,17
6b649733df,c3182d1991,d1ef48b38b,17
6b64cb311a,84f5c4f480,282f23a976,40
6b654c2dc2,26a6aaf337,f8db351d8c,34
6b65667bbc,7af4c96f81,2e90cb1677,80
6b65889f1f,b2572a992f,6edacfd9f9,111
6b6634917b,fbce4c4cb3,c33847515f,149
6b6691a02f,5d983d66e3,95e03ca3d4,38
6b6691a02f,5d983d66e3,95e03ca3d4,38
6b66feb014,d4dccae17c,4bfc7a4a1c,62
6b66feb014,d4dccae17c,4bfc7a4a1c,62
6b67c8a7a8,b887a231bf,c31eff8334,99
6b67ec6cfd,37e7030d60,3d4b1ae753,107
6b67ec6cfd,37e7030d60,3d4b1ae753,107
6b67ec6cfd,37e7030d60,3d4b1ae753,107
6b686186d4,5445335704,669ae81880,29
6b686186d4,5445335704,669ae81880,29
6b686186d4,5445335704,669ae81880,29
6b686186d4,5445335704,669ae81880,29
6b686186d4,5445335704,669ae81880,29
6b688d7c20,7a0686c040,f5b4489571,19
6b69ff282a,6a622dda60,626ab1cd96,190
6b6a02cd68,992197904e,a3dd39f583,215
6b6c8c20c4,3f14d74054,6973a06f48,84
6b6cca8d4b,dbb4ce89c8,91f848e9f4,84
6b6ce8cba8,e2b02dadb0,897060da8b,86
6b6d54d84a,5a49f09926,7e93a43ef3,406
6b6de07ee5,7c24503a64,0432ead42b,35
6b6e84189c,629e019a6f,c003204e1a,93
6b6e94314b,42a2efd391,7d13fca152,164
6b71838c4b,fe9dfbe7f9,900ba814c2,326
6b72ab4c6b,72b253635b,fd386aa7be,13
6b751a27ed,b5034cecd2,e21a1e8be4,29
6b75c3e52a,f516d692e2,6edacfd9f9,39
6b781abc1a,c25a30113a,55a5b51f93,148
6b78266e22,165deaf73f,7a67c85e85,216
6b790716c7,fbce4c4cb3,c33847515f,149
6b798131bc,4f022f2558,49e7217cfe,239
6b79c53cc0,ae27a5524e,8e6cc76747,44
6b7c42fb73,ea5650a1a8,7a67c85e85,144
6b7c46dc34,70d7a4737a,f021c962aa,749
6b7c518894,19c91ef95d,06a2c3af7b,122
6b7c5703bd,0688d52e92,681fce9143,65
6b7c8bd6aa,b8c91645bd,4bf2f4ee54,192
6b7d4f93ee,d5b0f0bd1d,71039d19d4,39
6b7d50bd14,9391a573ab,4a3ca9315b,230
6b7dd00f28,4f7cbaf3cb,d12c926d74,22
6b7de26354,c6dd917a0b,7a67c85e85,99
6b7e44ace5,785365b9ad,a3e9a2c700,56
6b7eb46185,7b0837837b,955fee9216,500
6b7ebe19e6,72a3048385,c3cfdc6481,89
6b7f286d1c,5c1548dadf,05ff92fedb,44
6b80bb2019,fa0125a234,0adac9fbd9,115
6b82527b95,83fcbcb7ae,86ccac0b83,29
6b82f79b80,34604421b4,3db66a856d,129
6b84d210ab,a0ac0067a7,caa9bc43a9,44
6b860b3569,c827fb43ad,76d5af76d0,544
6b87167475,4914f8796a,c826c40d7b,49
6b87336da1,169837a0e2,b0f2a6122a,58
6b87abf6bc,60cf4effb6,8b87cd0d43,269
6b8986012d,08d94d4235,4a3ca9315b,109
6b89a78e04,f1959b60fe,a3e9a2c700,132
6b8a03d40f,588531f8ec,53243585a1,1437
6b8a860cec,b1287ed5e4,d354c38a71,69
6b8c07c310,5f504b3a1c,834f3294fb,610
6b8c62c594,97194fdae6,05f51e13da,499
6b8c62c594,97194fdae6,05f51e13da,499
6b8d21bbe1,ad20376455,e977997648,55
6b8dc65729,9766505cde,9c690ceacd,47
6b8dd07cb1,8c591ab0ca,a1043bafd4,89
6b8dd07cb1,8c591ab0ca,a1043bafd4,89
6b8e2ea475,5a848e4ab5,c826c40d7b,122
6b8e33e675,99ba5fbf3a,562fc2f2c2,39
6b8efc56f3,2633fa4ea7,17a053fcb1,299
6b8f597844,0aabfb3756,3751568800,24
6b8fb85c27,187408f6a6,3340ef1913,183
6b901164a6,fb5192388e,b372ee768e,35
6b956b34f9,616e6167ea,218d46b86c,356
6b956d1901,0781ed7249,dc4a0fc896,62
6b95cbf782,8317b17757,7e93a43ef3,279
6b95f3947c,368c6c7308,1f50f92017,53
6b96b12495,9b68d637bc,8b87cd0d43,75
6b998c6696,41c24b8ce9,4869f7a5df,102
6b99adce75,0aabfb3756,3751568800,19
6b99ff9273,8dc41bbd4f,a3e9a2c700,249
6b9a9e40ac,1491a8ff19,37be5a7c75,219
6b9aa78b4a,89e4362d74,dbc2212516,96
6b9ac2a31d,2948658cb6,955fee9216,110
6b9b731744,a92930c327,6560211a19,78
6b9c0a9a69,613a1da144,4e922959ae,190
6b9c8c1855,e53e557d5a,0b90b6df58,89
6b9d30f0b0,2635c3e7db,f8db351d8c,26
6b9e63bef6,668e8ee8f6,dee656f0f5,109
6b9f14d8f9,fbd4031ddb,ce7d188863,138
6b9f15e7fb,50d1502fbc,6edacfd9f9,29
6ba0683fc4,cc4c160522,8ae5202479,199
6ba06eb361,ca38c039b7,59fb871bf6,184
6ba0e32fd8,0f0c4960b0,edf96ef93e,42
6ba0e32fd8,0f0c4960b0,edf96ef93e,42
6ba12cf8ea,1c05e09643,7c67e1448b,119
6ba315d302,a703f5ade6,f4aba7c0bc,23
6ba4f2aae2,011be89e68,a3a38f4aff,69
6ba5ec1802,5b8a5a9417,f457c46070,74
6ba74355a0,0705b33fb2,318f287a62,22
6baa74b5e9,1891f20b2a,d2374cbcbb,24
6baaa4f22a,c21390fcf8,7178f9f4dd,14
6baba4edd5,017e3ffa31,7e93a43ef3,1654
6bac466acd,2b4609f894,cc419e0650,89
6baca7e224,62b07aff11,fa1c13f261,338
6badfcc75d,364db9e915,7c67e1448b,199
6badfcc75d,364db9e915,7c67e1448b,199
6badfcc75d,364db9e915,7c67e1448b,199
6badfcc75d,364db9e915,7c67e1448b,199
6bae084fa2,d4bf1e29f4,d2374cbcbb,12
6bae084fa2,e5196a46c6,d2374cbcbb,15
6bae400cef,e7bbc0d43d,897060da8b,49
6bae400cef,e7bbc0d43d,897060da8b,49
6bae400cef,e7bbc0d43d,897060da8b,49
6bae7f6955,c857b96593,cca3071e3e,51
6baf552ae1,d04bbac489,0dd184061f,104
6baf65efe2,d017a2151d,6560211a19,49
6bb1e84241,f361fccba5,85d9eb9ddc,15
6bb214f60f,408a593676,a7f13822ce,92
6bb2dae600,8df56ba30e,4a3ca9315b,126
6bb2dae600,30fdc68482,d1c281d3ae,71
6bb425cfe5,9a2baa159a,f9ec7093df,47
6bb6e95fee,4000204183,2e90cb1677,67
6bb75b523d,753a100906,8eb88b0acb,59
6bb7963819,ae154f7a67,a2deecd539,34
6bb7ab367d,72dd2e7b7e,9d4db00d65,28
6bb821f726,c62bc42d38,8160255418,124
6bb9879bb3,422879e10f,1f50f92017,49
6bba30c186,ee5329ffbe,916c9de0b5,233
6bba56a94d,9d0bb30eed,1bb2bdb95f,19
6bbafe0017,49650e49c3,2b3b9ce054,45
6bbc1892d7,73326828aa,d13e50eaa4,85
6bbc42789e,7612afaa82,821fb029fc,427
6bbc91e028,e456721fda,0ea22c1cfb,29
6bbce7cdd3,90ef6790cf,3d871de014,89
6bbce7cdd3,90ef6790cf,3d871de014,89
6bbd90ca86,1ac94144a3,138dbe45fc,5
6bbf71e04f,8bab563be2,128639473a,18
6bc0680757,634256dbcd,42b729f859,24
6bc0680757,634256dbcd,42b729f859,24
6bc359e26c,4413a608a4,7ddcbb64b5,169
6bc36770d6,9ddc424977,9d5a9018ae,95
6bc3888289,210286fe46,a888faf2d1,289
6bc3c200db,7cb189885a,4aba391bc3,119
6bc3c767bc,5b910c27c3,3a1a1fec38,83
6bc41d476d,f9cce45ac1,d1b9d4be4b,56
6bc458836e,101c0247b2,ebd2d60905,97
6bc46484a5,368c6c7308,1f50f92017,49
6bc4d884c7,ecbe1ef7e2,c3cfdc6481,99
6bc4dfe9ab,9fe172fa8e,cab8550571,49
6bc5da0239,53b36df67e,4869f7a5df,112
6bc5fdbc25,b047c3de59,d650b663c3,199
6bc6b07e44,566837caf8,cca3071e3e,39
6bc6eef38b,f9ce5e5592,8f2ce03f92,89
6bc6eef38b,f9ce5e5592,8f2ce03f92,89
6bc824157c,e06f99e790,6560211a19,59
6bc89d34da,6cdd538434,ccc4bbb5f3,349
6bc8a792b7,99a4788cb2,4a3ca9315b,86
6bc8d0921e,3e67af30c5,a3a38f4aff,89
6bc9f3b652,95e67a8fba,ade45994b7,855
6bca1e1153,236f65f769,4a3ccda38b,83
6bccb079bb,0a57f7d2c9,4869f7a5df,109
6bcce39be1,5a92ef8a5a,270d3ef218,45
6bcd251ea2,21fb5057dd,b14db04aa7,55
6bce4e879e,0cf13ac73d,b14db04aa7,47
6bcee650c0,186a9f327c,c70c1b0d8c,95
6bcf3c377d,45cfee87da,718539d38d,32
6bd0ccbdad,410f854e2b,59b22a78ef,199
6bd0fc6244,4b49493b54,4d232b78ab,399
6bd11fe98a,71a5f1c2a5,537eb890ef,19
6bd15a7019,5e3555ed62,bbad7e518d,39
6bd24c02ac,3e0bf19942,5656537e58,24
6bd3a60971,e08192138b,1cbd32d00d,51
6bd3baa0af,e1300b5f67,3481aa57cd,64
6bd3f20d0c,0635365688,f626e15b73,36
6bd41909d9,c5e9b73e5f,46dc3b2cc0,199
6bd4b48e32,b8762d562d,dbb9b48c84,19
6bd54def5e,c858372eb8,c273175f7c,59
6bd5b651ad,de480e3ae3,1838dd9b89,28
6bda68469c,f9259c9e7c,3db66a856d,69
6bdc8831f7,fa680bff04,dc4a0fc896,76
6bdcc275fb,0cd0a2334c,dc4a0fc896,266
6bdd13c1e2,07c892834f,951e8cef36,47
6bdd3d39bb,edb58f769a,1900267e84,21
6bdd4fc201,84dd5aaecd,ef30892870,230
6bddfba55a,3354a4e684,7a67c85e85,89
6bddfd3172,1d33febb6c,0176f73cc1,189
6bde87b60e,3efd399c5d,503c1de08a,213
6bdee91009,53b36df67e,4869f7a5df,138
6bdf0266ef,6addacff5b,2156f26715,54
6bdf325f09,d6354128c2,412a4720f3,51
6bdf9b89e5,4372c58b78,f45122a9ab,89
6be09fd2c3,d92cda0cc0,e8b3a3a382,349
6be0accbc7,5ab02ca028,80e6699fe2,39
6be0c2a796,04a3191f21,0c8380b62e,115
6be0e40ad5,b62a3631a6,ea56616462,129
6be1646fcc,b8762d562d,dbb9b48c84,29
6be21280d4,d1c427060a,a1043bafd4,149
6be224d072,67d9cf5b0d,d50d79cb34,269
6be2387f02,7594c5fa74,e83c76265f,32
6be2c0f364,cf02395ed3,c9c7905cff,159
6be4566ff8,53759a2ecd,1f50f92017,59
6be4d639e2,222684e29a,fe2032dab1,233
6be4d7e8b8,246d85d189,7a67c85e85,129
6be5314bc6,4b96786612,d94a40fd42,129
6be65d2a1a,4052517cac,ce27a3cc3c,150
6be6d87095,8ea6651a5f,977f9f63dd,141
