customer_id,customer_unique_id,customer_state
36648b1890,05f0509adf,SP
e363728cfe,5008510088,SP
e8f45b116d,72d14f41fc,MG
cb3caf0892,9181f2d985,PE
dd92455fa4,dd5dcd97a1,PR
fe14107093,439119cb65,SP
ccff27cfcd,8004f80e36,SP
0001fd6190,94b11d37cd,ES
5e2eb678bf,2f0a45d601,SP
58c4c5c61b,27250f9b8b,PR
c9fca216d2,445e36c084,RJ
ea1783902a,7ee9e6c80b,SP
fc93a33a8d,ee8be78984,RJ
3e93838115,81c32144b6,RJ
c323fba17f,7f5fd61b2f,BA
945963ab28,427290c211,SP
b540304457,c3dd09c8a9,SP
eed8fa5607,1fb06669c6,MA
63866ff0f2,eaa965037d,RS
fd7869d321,4efad00329,SP
af06a118d5,6d8e47a5e9,RJ
b429e53162,5547552bf0,SP
0a4570cba5,7d87ba0bd6,SP
ac60a5e730,3044eb352c,SP
bfdbe6cffc,3c18e9badf,SP
2dd40a5b6b,f7920a4a0e,SP
a9773f35a5,de18795710,RJ
1a91044c40,b9829f45d9,SP
892863ebaf,bdfc72cd38,SP
2d44f70281,398dee917b,SP
6eeb0d55dc,657bfb35ce,SP
e86063bc25,1a1aec2c3c,RJ
8c6947c723,573d26de6c,SP
5ac9271126,5d301ed740,RJ
dbb094b39f,f1d2174eeb,RJ
40ed53bf53,83dd44a70a,SP
457b75db3a,f3acfe83e4,GO
b4ad6f9e47,58e59edbd1,PR
1f73a986d9,3e0ec51549,RJ
40c400e1b9,da118efbc8,SP
045b31c288,050555c264,SP
7330b2142f,21de770aa4,SC
db33db9b5c,c0578dad64,DF
00949af961,3cc4acd6cf,SP
b550f7f2a8,f11821d908,MT
38050287d8,f6a2736ab3,BA
aac1312b09,19af2c88e8,SP
91e56c7fa4,fc992f1b8a,SP
7cbab72620,85fabe9e0c,SP
f01c510d2b,863042d234,PR
16d4ccbf27,ef87248b3c,MG
92d18deff5,639a2f7f05,RS
390d6b4ec7,fe5095482e,SP
dab1a35dfd,ade2a262fe,SP
6aec8808c6,4b7e603384,SP
983155c4c0,7db4d22fd2,MG
a85c4ce159,7b086205e0,SP
dee57da865,cf54a1aa8d,MG
9dbda8f2ce,7ec0e18938,SP
df707c2491,13ef4447d1,MS
c26086f444,db2bd05a9e,RJ
7b26bcf0f1,e84dc9edb9,RJ
ea3f9a4239,669791771a,SP
d85a1facca,d4277abfcc,MG
3770b28ef0,b6c719d00d,MA
a1ffabd308,abb9bb7a7c,CE
17c39dc5d1,2aa6ba2031,RJ
82c8e9be69,781f18f67c,SC
cd9777ad83,53e4d5ab82,RJ
08e5ed5ac7,6e0f804fba,SP
ea965278d1,631b814ac4,PI
7a22c778c1,78761d0c2d,BA
cf781d70e6,021a4369c5,SP
d4ac7deb90,09df9dafe3,SP
4814594455,c808502022,SP
419e13cb71,f58595c5ec,MG
cf53cf9a8f,f4bd2c38f4,SP
8fef8148fd,b82efac277,DF
65da2ee117,2c07118c37,RJ
2fac8a27ae,fb7fa93231,SP
451c8dd87a,f8b4f834c3,RJ
8a6d71ee4a,4ca9b63a52,DF
a90391a47d,32de2a7a93,MG
c116c6d912,733848ff8e,SC
e2aacee0b7,37f062320c,PI
5f76c3d42d,3786ff0b21,RS
4c2476d4bc,40e9ee5cbb,SP
51dcfe1020,28cbc0c01e,SP
51f407d9c0,21b8eb5599,SP
7828259afa,fa1c245f81,SP
d643887849,8f7005f551,SP
15beaa3fd3,81058233db,MG
a633db940f,d9f4667ea1,SP
2a6f62824b,24accd5853,DF
f36896ee9f,33148783cb,RJ
8f302a637b,ff4a3e514b,SP
a7ec6db903,46298e3a5a,SP
c3e6c5d7f7,d06e9e1265,RJ
fc376bd798,1cf641eb1f,SP
669f3887a3,06744151a3,SP
6fcb5ac7b4,3644453176,RS
4d18b4ea50,ee25589651,MG
721a29f8fd,5b2f6d16df,SP
0d161cbc6e,dec89c5c36,RR
6d00cd7a97,a2cb4f6348,GO
4a51cb396d,831d5ed354,GO
7f5a426d2b,935e66642f,SP
d409480e5e,26364d4333,RS
555f5d3c23,5ec4c90f54,SP
4b2ef9e978,b48c5a1383,BA
be61ffcaa6,4b11413032,RJ
76dc9e33e0,6ec219f9ff,MG
5054aeef99,5350f3081e,RJ
c98632bdc4,024676cef1,SP
6cacf8729f,679042cece,MG
98b755cc59,4df2ff0286,SP
76d3872c6c,3705a866c4,BA
58c2de441b,e351181630,PE
805b88002d,1988290d0b,RS
9fca88a994,593f302f87,SP
650adb1f88,ce7c016da2,BA
f65a77a160,d4282fcc5e,RJ
b2b799d3bc,530ab57e58,SP
594ceaa567,040e4df45a,DF
d201861989,0a9225d268,SP
1bd1508a21,d70ce9f2aa,SP
762ead3b31,f70229d801,SP
ed0830b3e2,6bf29f2216,RO
a710d6093c,2ea64a413a,SP
86ade8ebc1,1a6cbc34ea,RJ
abda07fbc7,ae6b70179d,SP
19ad73c877,c3f8dd4627,PI
b2284c8ca3,52cea49a6e,MG
ceabccf902,fe03a5113f,SC
489697f5f6,353783c569,SE
ed1a722ffc,d5ae6283a4,MG
e3362d99d5,81eefd7005,MG
014fb09b34,6b2766da64,MG
9ce4730c10,0740a75b56,SP
683db7d231,40b9180b6b,SP
7fcb812402,f5c053b82c,RJ
b49bc6198b,e61c0875b9,SP
ceb4667fc3,091f7424ba,RJ
1b4e8dc00e,951d2cf108,SP
3866b76bfb,7477908d7a,SP
fa98795c4f,e1ea5c5d03,MG
4296db81df,9e3cc1906a,RS
591b9ee746,b31e373492,BA
f937e630bf,af629368ba,RJ
36913fd0a9,6b3e1d9fd0,SP
15308b044c,fc44fbafeb,SP
632048d959,9323c8fc6b,SP
dd8a1f106e,fdc85cd2e2,SP
b9e05b51f3,333f6b9777,SP
6164f45c30,ad6780efb9,AL
ca0dd0a80b,83c9cab44e,SP
43ebfa877f,c82e93a4d9,MG
45e93cba18,bf539bfb08,PR
c65f4e5152,20913f8824,SP
966d6b478a,ae99f2d72f,SP
d36608c12f,20fc04abfa,SP
931c6a6d64,a03d515e10,RJ
d037da3652,fb4066be70,SP
7f3754843f,4e1bcb897b,MG
b6c593306a,54d35c533a,RN
70138f96db,47bd375333,SP
9725311a74,cfbe854c0e,GO
cdc65c1e2b,eaf1da1fd2,MG
ba5c864797,f05662fe45,SP
ebcac2812e,6424d0ae78,SP
0f23c6bff7,44892aa259,RR
2efaea6a94,da1b97ca23,MG
890083f587,f821830c45,SP
ea665ac5a9,37275a94f1,SP
ef2bb412da,e81148f482,RS
8af58cdc47,978dab1ebf,MG
d1979341a7,11b66726cb,GO
ba819aec7d,d14494e824,CE
e0fba8b6fe,970144268f,SC
2302f96d8d,8f8df1e942,SP
92e68079c7,076dc8d838,SP
f387af8fe3,2792a2868c,ES
e0cded978e,32644e345e,GO
e2a24090f8,c9078918b2,SP
bcbea1e73b,09367346d4,SC
b73a5a6d0d,db6d087733,SP
b810f602eb,c72168afea,MS
c2dd4419ff,ebe2d6ac24,RS
b6c0ba3dff,f58428d2d0,RJ
eef334d286,6b0f5e8ef1,SP
5ad19fef35,034d647ff3,MG
6b506512ab,f5cc3842ba,RJ
fc6bab6bb0,a9ad39b80a,SP
e3265baee4,48a3b4f59e,MG
1d9de47f11,9bfc2bb294,BA
b543260a56,33796bd45a,SP
a390197b5d,ed5c1ba632,SP
a90c0553da,59cd88cf03,MG
754306ad22,8c05bba5d8,SC
2d82e56ba3,f72084d0a4,CE
a33c22f4c4,7caf7197bf,SP
8f02b2e57b,0e477943b7,MG
6ff2f20973,10ec83cc1e,RS
d5e5a632fc,929cca0da0,PE
cb130341d9,238b185ed0,SP
9276047112,be2a480d70,RJ
e98b07a762,354b654b99,RJ
89f3f247be,40bc0c5f4c,DF
e7abbc1b12,feb71814f4,RJ
15ff28a1c1,973d121012,RS
71aaca101e,0a078c08f8,SP
55cfce3469,837ae415f9,SP
f16dd3f2fd,0054333056,BA
30f627e25a,07d559aeed,PR
96cdc262f3,9073d24f56,MG
7fea5a5b6c,86a1354f26,SP
cddeb067e9,78b57b8cd4,SP
d08fb3f54d,415b15ac3d,SP
5d970c9d83,109c7f4218,SP
8a770dcc0e,96f9204de7,SP
65a23aa6cf,3041bf1442,MG
9a6fb2784a,145dbc2034,GO
05ba992854,36713f3f59,MG
35edc87c21,f158ffc1a8,CE
c2e3af310b,4f0c13263e,ES
84303db245,8581bbeb56,SP
69b9c50c3e,bfdc5f3e29,PR
fadbb37091,0000366f3b,SP
50fca9169a,ccf97b95d3,SP
c94395fa4f,b5733c1a1d,PR
fcafa6617e,dd8d6412f3,SP
c0e3cfb4fa,161dfc7e9f,SC
f9a8d08920,f415974ff4,CE
8b07314ca3,296be46a88,MG
9b10f767a1,5059ba555c,SP
99b713d753,a959930943,SP
96ea57fa9c,f156ecff8c,SP
f6b3f6d16d,bb12430669,RS
e35f79caa4,4c09b258e2,RS
b619eb6a18,f7e1cc2b83,SP
3f9f099bb3,b77ba17487,CE
778154a7c2,9f18b9b8c2,MG
68245dfbd8,09810f7d65,RS
51260b6df0,d2849832d8,PA
3993b749a2,be83cede4a,SP
fb5a37c575,a560432116,RO
a20811645f,49d717e896,RJ
759bdc8779,c6820612b6,MG
26d65fc97a,ba67e0c03c,SP
5bd83f73e8,80aa16f203,MG
9125dbd39c,87070b00f8,PR
45852dea0c,fa1a507426,MG
3b0df9e789,204d69d0bd,SP
5eb5291405,d3cd39310c,SP
aba0612f1b,f710a24884,SP
2d90e35c08,bfc84496b1,SP
3347f8d339,dbbdf30a9a,RS
e60ebc9d99,f0fd988c7c,BA
6a3b2fc9f2,3588484a53,SP
a8bcd37f8d,e058b9434f,RS
5020b732c1,6581711a5d,SP
6811ad91f5,c06c7ade0f,SP
0cdc56cae9,2c1fd85b76,SP
83f3fbb00f,149dbdb469,CE
f6750b796d,4a2068cc61,DF
ef638b78c2,7ec2f2335e,SP
14fb55c459,9638a1c152,RS
d31acfce2b,75e4c2f907,RJ
6da7fdc344,4db04f3853,SC
7e43cf5a5d,9e8dfd3023,SP
14bfea91b8,8a1e3a5052,SP
45acf97b16,44ab13a607,MG
de832e8dbb,c4b224d2c7,SP
069b38e280,7514c193ac,RS
479042bb5a,6554f0d4b8,SP
503d0a7d55,b2639226e3,ES
bb83e03f2c,4fdfd9295b,GO
7556392e5d,36db357344,AC
d4773c8601,d82613c23a,RJ
3f13ac929b,64361ac9ce,SC
84c828b2cc,e93cd30db0,RJ
4077a894fc,08cb049b7f,PR
c925aa23b9,526528f22b,PR
8045508700,628c234d67,PR
6104cde8d4,e8bad4c2a7,SP
926850cd53,eb9c037ec1,SP
7b644947dd,57f9ed4c2b,SP
2ee52ea8b3,d9a47dbf70,PR
edb21a9333,ceb589f0dc,SP
5b9eb8c83e,685fe81551,PA
4b346b47b8,aa557ebe04,SP
533c5c5536,10dda8a8f0,SP
16d99b4e49,2c014dfde9,DF
073da58bee,4cf2d7ff91,RJ
bc34df797b,cf06e2f65e,SP
df1f8cd492,a6067b8524,SP
576230a583,4c45ebf94e,SC
5a5a75d11c,a914c8519a,SC
d3a143287a,419d63538e,SP
3ff64bf406,dca82da752,SC
9b39fd84d3,c9f633ba06,RJ
d44c356f89,2825ce9bfc,ES
f205e2c56e,d4279ee1fa,SP
7f10859af8,08114c5896,SP
022f4d8713,5666d6c780,SP
2e5b485a61,8b189442c3,SP
d0a5cc1c6a,ff282fc531,SP
006496598c,5705e410d2,RS
b369e6cc43,9bcdaf6254,RJ
c9e36b6c0c,8fd4869508,SP
550ca60e4c,d04da6a538,SP
8d9af6fd03,0027324a96,SP
019b7b4001,b25a21b56a,BA
188216cd8b,a001dad872,MG
f07b6df755,d1e79d32e7,RJ
4fc70bd3a6,6acc914491,MG
75601f6db2,dd8f744bb1,MG
eda13191a0,07d7f2c241,BA
56709d2227,39458d3ddd,SP
a13095308a,26d58e42c6,SP
dc837eded6,c314e75b40,SC
c86f7c54e5,5cdcf64f20,SP
3f9c9291f2,83427bc11e,SP
6400c677ee,57c8e6cd0c,SP
2dd769df72,6e9d7c002c,BA
206314a71b,c6c966a292,SP
0a42f79acd,fa9d484268,PR
7f4802bd5d,a8f43239cb,SP
106f3a5c82,e3ddd51732,RJ
be66ef8e04,275fd80a92,MG
bb238c3218,b3ad26ff72,RS
c9fd6700a8,9273cac3f9,SP
4f7c54cbd5,342575d13e,SP
107191783c,1cf2086795,MG
fa3e66a76d,b0635c2bfd,RS
f9ab13c4ce,d0370528c4,RJ
c5361a9250,32e93651fb,RO
69c28b2b49,f97d06a1f2,BA
f69122629f,9506b3589d,MG
2d55edbcc0,944446c90b,SP
f4acb283a4,8624da1d7a,RJ
fe76f5f827,9e9715e2de,SP
ee036f3274,74ac772dba,SP
2d48c2c84b,f5f0d3e281,PR
ef5e03b25d,d832573480,SP
00d59ed5b3,e85c471698,SC
39330c89e6,fd62235571,PE
62cead6bcb,1e433d2aca,SP
eb9f81343c,4795256d9c,PE
0fd965d968,f9a71fbff7,SP
8b866d31b4,85540b3715,RJ
b24d2d2ef8,e65a19abd4,PR
8568c1a847,4ccc4c69b9,SP
5347865507,b6eb431305,RJ
96243d9386,e323daac57,MA
a3a36e3871,81ca927779,SP
237f38bf0e,4ff6171ab7,ES
01503d0b64,24b7abbf33,SP
efc29c7231,45273552ff,GO
b5012b5d4b,3d073c09a5,RJ
1e8a8d0527,4d1fe8b6f5,DF
53c06831bb,c100ac3d0b,SP
ac4799a8aa,5bc58255c1,SP
c7ada2a2ca,a8096d09d1,SP
920262e9d1,fec0f9b88a,SP
6febef93ca,a7237ef969,MG
8752a4fb5c,89a9eed110,RJ
52ec5e0b97,d7df30b6c9,RS
929c6bcd84,6bf1e2d691,PR
8e3685a765,6267c1f580,PR
b278ba8c68,f3201e968a,SP
a35e5f73f8,2011c34337,SP
2bba08cecc,c3481b4a69,PR
7e769bb9ac,f2633c2056,SP
f229cf58ad,98381e27da,DF
af03e2ac91,cb7b5ca36d,SP
53bfa978f4,38b4bde28e,RJ
24cb93efb2,6e40c69b6e,BA
9c033575d6,78d448a4ba,SP
1ded2724f1,a174e2584a,SC
b3df14e2e9,64bf965a6a,MG
65f68fa060,9e137723a4,PR
cb3ec78e0c,4b6a740898,PB
990b35fb87,256aaa66a5,MG
3c255c641d,3d7b664a65,DF
753f15432f,9c135ae490,RJ
a7d2a3c4d2,143b3bef03,GO
4d5e238565,af12322c05,SP
efacbeaf5e,9592e20fd4,MG
9a574ff822,31269cbc7e,PR
af4e75a432,ee5c5d0ff3,SP
b7c088b063,b4b4cbbcb4,SC
3098f766b6,c3fe3b1fa9,SP
7814655ba1,e6dcecfb81,SP
193649c4be,fed23f9632,SP
ab16e16ba3,5e24610c5a,GO
9dc98f0c90,d9063a8c03,SC
451ffb87d3,b2e9a05d23,SP
aa5304b7b3,1542f49590,PI
764f6f90ac,85399b1b43,MS
da338d4685,999fa0b858,BA
b9259ee625,167759c2d2,SP
2397dd19bf,0178df128a,RJ
a81f98f9ec,bd4e7a4bb6,SP
68998236e5,6f167e9c29,SP
7d82ca4adb,c0d4fa11ad,SP
c1fbbf8f91,1e9197e682,ES
527eaf78e1,f16ed8e2dd,SP
d026485ca2,039ddbe14e,SP
61e37cd4d0,9c2130b99f,RO
1db9b4524b,be63b3d8a2,GO
056cdf1a3f,fe8a8d9cb1,SP
64e0b90720,77479db0fa,RJ
acfa364ca8,35e84c42f5,BA
44c6cd0baf,9852e62774,SP
5f66fbfb3b,346534c808,BA
f3752fccfb,8a9a406f05,SP
b1a148a61b,41ffcb2420,RN
7643dd4714,1e10198c6d,PE
cf3ba3721f,ab9fe867ee,SP
7ee20476c8,016feebfab,SP
e77a5ecefb,17dcd0231c,SP
18d365afa5,06d26e5230,SP
ce8256b7d2,ebd7ed93fb,SP
0d3d95013b,b4a365450b,RJ
2fe1e45308,0189137aa0,MG
87f276c7f8,22f5499bc6,SP
c1b41aa8cc,d78e7b3a05,SP
f8396c2772,e0508f3a40,RJ
6775882273,213dc56df4,SP
c6e5dc2670,363e106813,MG
6288dc3376,eb2f077015,SP
d58c07eea7,75571cecfd,RS
bec2a570fb,3e12161c59,RS
e65ce9b007,bae2d36f71,MG
8329e1859e,05f5f30ce3,BA
7848eca54e,316931e22a,RS
e7e6da2ddc,b6b2c3c8fd,PR
91da5278c5,83d4f03665,SC
92bb62cc05,2b36582948,SP
a000155999,af798ad5f9,SP
7693881743,d1274e745e,SP
6fbbf2b39f,7d810fb09e,SP
379e05bf7d,f5b080930d,RS
58d495e44a,72a60cbef1,RJ
f7c37ea4c1,5c36b59209,SC
7791d0eaf5,fd10699d40,PR
f396261ffa,42d60475f8,PR
d904f9160d,0cf744fa8e,MT
bb8bd97c39,990302c822,SP
e822264927,031886d262,SP
3c091d5f7d,89be3e46d5,SP
51ef11dc52,ad67869b89,AL
1796c18274,6dcb0c21a4,SP
95cf2f1f5e,e60791a374,ES
0c3abed075,fdb684aa2c,MG
e239226c9c,0a55dcbbca,SP
0c337f608f,582a0b0552,RJ
11adb7c0c8,178a58ded2,BA
9629cd8568,ef48aa70a5,SP
aced6d359d,679035e8cc,SP
21db0c3e5b,e9d22c3a84,SP
e166fcb0b2,d5fde822dc,DF
a18738ac1b,fc480ebd6b,RJ
5f55d8d97a,11d3b06e4b,RJ
f8d66f4697,6a233b83fa,SP
e30800acbc,717d0f073d,SP
dbc1a1b144,269238842d,SP
aa2c4c511e,f1134b1de5,RS
4818f4fe96,453c2895f2,SP
c4d933ca12,cbf8fe7ac4,SC
fe9cb076ac,15cdca72d9,SP
d07a756cad,8119ccf8ab,SP
2b70fd0322,4c88d1228c,PR
21d39c44e4,0a4e93797d,SP
60509bada3,1b6b0794e2,MG
81ee760087,aa7601db46,SP
5a9e77d4c8,a008c26faa,RJ
e6981b02dc,5e43c9625b,RJ
4eda266abd,b7b2f74961,SP
13cf58797e,e73b8457f9,SP
522798e320,c1d6b3acce,RJ
c845abb067,ee604e52be,RJ
62da3590d6,2587f2fbf4,RS
d61a25bb79,6edeeed37d,SP
411744ebdf,1322f42ae5,RJ
dba975f799,3cb7cb6096,MG
6d682f511e,7edd5a6626,GO
6f17e84649,489d5ab0a3,SP
56dde41c7b,5ee1a7e84a,RJ
d6c955e64a,a314b6b957,SP
150942330b,0a252059d4,RJ
bb3ef6ad2a,adaacf4205,SE
0f487d3ee7,8cb9eb3a92,MG
bfdc5ea24d,9521072dbd,PR
b4d853918c,46dd7775bb,SP
e328b8959b,53d3c9f63a,SP
79b4e69172,825fcac393,SP
ad7d82affb,b6c76775bc,SP
6df4246f1c,9503f4abe0,MG
f9ea6c1cf8,566d63563c,SP
2d7d40dea8,cac981eb97,MG
b19f542d67,afd0b9a943,RJ
0edde23ca1,334525197c,MG
97526e2848,6f7f018c47,SP
1fb9f3e770,028ae0b8c7,MG
5bbd3f38fe,7305430719,RS
03a418d38b,35aaf89742,SP
e494ff798e,a2b04fc2ec,RJ
30aef21b6d,25d27a4142,SP
23b981b46d,110c548716,RS
ca0a811c3f,8da0fd2bbe,RS
cd6b3de979,9f72a61e92,SP
bc30c70a15,172e5ceb39,RS
ae55e228de,b0efd7adeb,SP
b7979573fc,dc7cd5b293,SP
b798ed6095,2a28e0b997,SP
94507d453b,53109fba06,SP
9adf38dde7,6971ee5006,PI
5b97e72726,379dc556ac,SE
d32a414ce0,72068eec15,RJ
2ea4a2c968,0d508bb21c,SP
4823c52e96,d7f36ed554,RJ
ac7787b04d,04b6b856b1,RS
fff200ad56,7a0617df6c,MS
cf744ed44c,0887b02bff,RJ
027e8c3fbd,151f3b0207,MG
1700391c8d,e15512b4dd,SP
d79b1235f2,3d544f3317,MG
22ae01e09f,206e8f722f,RS
fa348b2fa2,f6fba3cf16,RJ
b686241f18,09d7c53802,SP
450e8c9397,2cf8082986,SP
9329d0ceca,ac14942c05,RS
23092f7184,13c5865b7b,MG
53f6dc92ef,6705554fcc,SP
6144403516,318259783b,RJ
fabb60c636,5e80a55b5e,SC
4b231c9075,ffe254cc03,MG
f5733fab64,09ffbf8f65,SP
4d54b8539f,94c78fbcb3,RJ
69e8a7d6f9,afce9246de,RJ
448f1034e6,dbf21ed889,PI
3f0d84bf2d,0c32aa09e8,DF
1988344486,8649602987,MG
2c3d6d3172,c619187401,MG
8097a1c159,47b34f1699,SP
4990b5e2da,21255a171a,RJ
4a09496c03,47bfa6b41a,PR
66526956e5,98e4ee1f6e,CE
39edf0ac74,14692c6ec7,PR
ff282e3d3b,688ee053cc,MG
b45ef5a4dd,4626b3df7e,SP
549b71495b,68bce5b75e,SP
bb3bdf949a,0242e42b22,SE
08f008821c,ab89cc89dd,SP
988d29f01e,9318503cd3,BA
193ddb393e,12e63ceef0,MG
0eaf9eea00,fbaa71cb42,PR
309bc6b508,26f0ee2033,RJ
3e0453deda,e92114b1ab,MT
2202f25c62,3633902a0a,SP
cb19b8f038,7af00c004c,BA
51316a3036,595b7498b9,RJ
aa343f3129,b635e30911,SP
7083d00488,f3e7c76af8,PR
db385be90c,af86cb5c04,SP
3162c36a54,ba5c1bc97d,RS
3ff6172542,5d3dfd890c,BA
ccdaa442f7,650edca4cd,DF
c83de831b0,cc2ece250c,SP
db6174ff0d,3784425e55,DF
1617502d77,f64075e7fa,RJ
ef9e9829c1,17f3eff088,RJ
31aea396cd,07a05e32fa,MG
01f5c92b13,2ef3752523,RS
55e8f22c04,604a66b980,RJ
036c6fdc44,81293696c9,MG
c248d31c4f,0336f24f20,SP
e0e5bac5bb,3bde82b4ad,RJ
2d166c1a97,cea3854143,MG
254cad70ce,a3b8a7b9bc,RJ
7bc187ccb7,39e943abc3,RJ
75cb57f66a,feea8a8b33,MG
f1d729e525,f0b864fcaa,SP
3da491a851,bed7447691,RS
7b33388599,c121863d84,PR
8f061069ee,5a8e6eb557,SP
f632c80891,3db553f2f0,SP
258e7fc07b,520af2d70f,MG
34a89d90c2,e275dbae5d,PR
5820f27d2f,bb469484bb,RJ
b1dbcba06e,8b9e886bb1,SP
597f61640a,f172c33b14,GO
0d3bc44d03,3ab5f64449,SP
1782ac2961,dc1b1c4c02,SP
00e8bdabd8,3fcda7fdc2,MG
17ca39ca2f,f48aea240a,MG
82bf93cbbe,7c64b0fb47,SP
59320045cf,4972d96e92,SP
d186aec969,58ad94c521,RS
4729f94057,59ef077692,SP
776088f1ea,def6a94945,SP
167db18e4f,53af1cb6df,PR
c3794a4836,720d9ddb84,SP
14c1bf6fe6,e8efd904f5,RJ
c0b73ecb5e,23768e162b,DF
8dbd635905,d4b83f596f,SP
dceab7a035,3bea625d50,SP
ad9b81cad3,e985256afe,RJ
6a4e724385,30f58a70b3,RJ
19110a5c18,04a324a336,SP
1d26d38a56,7b2bcec826,SP
4d024b4861,d42b44d4b9,PR
794e9df715,8fff3b5324,SP
0005aefbb6,616309b2ee,SP
e74cf7ebe7,9314de119b,SP
4144990d3b,235baa608e,SP
59cf4c327a,c0a1c99e48,SP
c5982a46e1,6f252d1b5d,PB
ebf1d81904,730a79a0ce,RJ
275bedb059,f4bc6507d1,SP
a79fd52fe8,dedaf53395,RJ
b875c88c5b,d3857f9816,GO
c11f08a482,cc94f11059,GO
13b8e153aa,286f68deae,MG
c3a9e3906e,1ad8381180,SP
de73b3e049,4bd7520a51,BA
3facb23e1e,23ec5986c8,SP
13c14842e7,f64ec6d8dd,RJ
a9ca3b39e3,3e5dd5efb7,MG
45ead47bd4,12c4c68f9a,BA
a75b922884,abf3b74bad,MG
640f09e17a,86c245ffe0,SP
c3225d9540,3389bd29cf,SP
bff8843874,730d842118,SP
5edca9a028,e7e6c73d63,RJ
883bce2f36,e63589e329,MG
d20970c047,8d86de16ba,SP
a30761dd5c,8cf762b009,PE
41f93e22a4,25e028fa8d,SP
1b41d79019,3ddc3717fa,SP
aab6bdb5ac,4594d87e4a,MG
deaf712a6d,6d60659170,RJ
d1dbb00932,ca8b8eb5af,SP
9e14ac0a44,89d2fbbea2,SP
6b7d1dd421,ff7e34d792,PA
9e4823c263,789d750b3c,GO
a234ba38e3,0bdd1a354e,SP
1842254f8f,31d958dffb,SP
1ff8a1ae69,81b0a5ae92,SP
0e45288435,3f96ec9fd3,PA
cd19b945e5,a6e1c206a0,PR
26b68bc7d5,33206599c8,SP
b9fc3d4477,3d470cf44e,SP
cde6396076,30fb797166,SP
747d99ba78,7806ddf4e8,SP
9da570dd0f,b24333c20b,MG
6d096f880b,8b4f3f21f3,SP
d42d02fa5d,ed7b66eff0,MG
e17ea06f52,4f703d6eae,MG
05ead51567,fa5ec1369e,SP
3e3c5aadb4,0baff0ebd9,PE
978301ff51,b4e4f24de1,MG
0322f341d1,578dd7ef7f,MG
5fd5ff7ffe,a31f8297f8,RJ
dbf750cd1c,a5b511995d,MG
5e3ea4c0dc,207a07e11e,SP
090714c98b,9ed172a6d7,RJ
9668028f24,3f6735ffa5,SE
2ac84997a0,42d4b5e6d2,MG
7b87f9d926,9a1f60afc2,MS
9d617961f7,b230f23648,SP
d4ade6a3f2,12a277ab08,PR
cb3ee5f55f,a37fc2f55c,SP
1562d6268e,b3806e7118,MG
2dbffe025a,08a374bca4,SC
fdfbe88380,85cada3b78,RJ
67cca9aa6f,fe8b8f603b,SP
647fcb132a,7fc2e54bf3,SC
ebd0a03792,be48df1546,SP
7bf8319d21,896ae021b1,MT
26408ea75a,b43917cd62,ES
77d8952aae,d7dae4f93f,RJ
1c2892b869,6a6361be15,RJ
9bde12d034,50f8c5f8f6,MG
030ba01b10,f2c6d591dc,SP
c200dbd8f8,4e4de35a1e,SP
77b06fa31f,5fb5468ac2,RJ
8caff5de8d,c8773793e5,SP
bb518d8a93,c7c469650a,CE
612f74d1eb,cbd95d798b,BA
812886b70c,5061b8a493,MT
90d02fd307,cb0f538c57,ES
8a37841ad3,9a6ac62957,MG
c3dc6b915b,c5056fac89,SP
411ae1308b,24abc99b13,PR
3b5c6ae5bc,aba8a07dff,PR
f34e32b860,785a8a410d,AC
7db36170d6,facd4e5d86,SP
38d5604045,bb78c19116,MG
f4db74faf1,57a4605e79,RJ
f4eaf5d959,608ed47c0d,MG
5ad3e308b2,0f22f3cc65,SC
d76dc2ed3d,addbdb6a87,MG
1e487116fe,45a638e491,ES
27e703f1e9,0d27736889,MG
ecb3cacab8,87dfed7792,PR
1f30fd2882,cdd96e6378,BA
0f87e42994,c97b572d3b,SP
1afc82cd60,edde2314c6,SP
a03a696301,96a3711de8,SP
5351c1e4ae,94c0771eba,AL
18c93cf94b,ec0779db0e,RJ
9fa7ba9796,76a64080f3,RS
4cbd9f8fc1,1a1417a33e,SP
42ca85e026,f9a0ec98b0,RJ
912f70eeb9,a9b026c8fe,DF
8ea2c54f0b,4334b6ae47,MG
a97f15194f,fa1573613e,SP
f73fb74118,c08c30ecbd,MG
6316ea86c8,98e412e3a2,PE
41b73e4199,8010e45d03,SP
9ca34f9d35,5d29bfddb5,MS
aa8a684a50,fe258b92dd,MG
a783e0ee89,73f9fb2e48,SP
794b23cc66,9a0e6d6616,SP
a854caf1b1,b49c6054a9,AL
ab836f077c,cecc19ff12,SP
74b30896d9,23775069a1,RS
d1fc9970a5,94388807a9,SP
7536bbb4c2,48fc8dae16,RJ
32a2a58739,8d56fea76b,PR
d601beb029,bc7de832b3,SP
8f48e4ceff,116823daa8,SC
5e93191479,02d8301419,RS
183d6ae59d,16af33547f,RS
7b66c4dcf6,a852f2a44e,DF
d45dad93b2,3cc394031c,MG
6c94244091,6e7932d65c,RS
b97e1da54c,74c1b37b9f,SP
6e4e920207,560a6e0ef8,ES
baab79e0d2,b635035f30,SP
6141a788cd,104db57722,SC
4c8f87ae16,99f125422e,SC
399f770d21,9350b6236d,SP
8941b349c8,8efcf8d46a,SP
bfa4d52a5b,03d73cd84b,RJ
d436890d44,ed42ccde39,SP
79ff73ee4e,f7089cec59,MG
