order_id,payment_type,payment_value
cd3f1eb313,boleto,81
50568bd6b8,credit_card,147
771e9bbd64,credit_card,140
6a8becea75,credit_card,355
d832359622,boleto,158
473618b3ff,credit_card,116
47679ef5ae,credit_card,117
353f19bd93,boleto,45
748197f229,credit_card,35
527e7490ba,credit_card,123
9391a350fa,credit_card,79
bc50892849,credit_card,108
dd4cd6ebc3,credit_card,268
be9c47a423,credit_card,135
8f2c9e6267,boleto,103
5f6440a27e,voucher,74
9d5ff04055,boleto,27
54249baa8f,credit_card,331
bd3e89bd89,credit_card,61
4cb45a7074,credit_card,116
d742bddc59,credit_card,26
214a2fc82c,credit_card,18
162b2345ef,credit_card,139
582cf4da04,boleto,65
c215c19d42,credit_card,53
9ab34f6cfa,credit_card,301
2849a0f33a,boleto,71
231a870fbf,boleto,139
9771ffb6db,credit_card,153
81bb996b53,credit_card,72
4e3b98e5d4,credit_card,84
5582d9b46e,boleto,33
8511c084d7,credit_card,26
e6b85212f8,credit_card,87
3755e498bb,boleto,59
c172f96808,boleto,108
f29281e3ed,credit_card,96
97a1a97ba7,credit_card,42
9bfc2f3d9f,credit_card,154
d2855109f7,boleto,76
133757e614,credit_card,62
db3a014532,voucher,20
c6985618e3,credit_card,32
054cf6bea6,boleto,148
9c402f04e5,boleto,90
c0ad22fb83,credit_card,61
65f36d6fd0,credit_card,268
1336838d0e,boleto,27
a21e142410,credit_card,275
0abac83f9a,credit_card,171
ab11613592,credit_card,97
2591658abd,credit_card,91
8dc54c68f9,credit_card,157
24ab08aa37,boleto,185
cb2ca9584c,debit_card,65
0aa1d9509a,credit_card,180
a9b90916dd,credit_card,40
f7352ff5ca,credit_card,73
c356aac7fa,credit_card,510
623716bbf6,credit_card,246
3860898db2,credit_card,68
cf9b4bc8a0,credit_card,117
e8c8faf5a3,boleto,163
a470f84c0f,credit_card,26
7b6de8c2dd,credit_card,142
91a31ae0b2,boleto,378
ff5912414b,credit_card,72
435db73adf,credit_card,86
060653209b,credit_card,358
3de5fa8beb,credit_card,198
f760916b8d,boleto,35
b4b86df50f,debit_card,76
1e0f40bbfe,credit_card,65
f2c6ff67de,credit_card,56
28f0c702fd,boleto,52
37c3eefe09,credit_card,200
7b38728b3f,credit_card,310
35ebb30703,credit_card,152
361839ded9,credit_card,195
0ff2dbf705,credit_card,106
876ac30251,credit_card,216
002b4e6fa4,credit_card,119
c496bc3178,credit_card,82
4185d8c314,credit_card,147
d46993f8bb,boleto,67
382b28c2f9,credit_card,251
8f72b04d20,boleto,79
77f5d4e674,credit_card,349
0d5a676d30,boleto,59
026381d574,credit_card,32
93aa160739,credit_card,90
1d767ef131,credit_card,157
71ebd46bcd,boleto,83
eb16f27e23,credit_card,45
73cc28d48e,boleto,52
92f654ca28,credit_card,143
ebf86cef1e,credit_card,93
5728400847,credit_card,47
07fe18147d,boleto,105
bd5159bb71,credit_card,105
8a01d49b3b,credit_card,30
4822b9a2b5,credit_card,156
59e6562672,credit_card,44
65b89d1e20,credit_card,54
2827c188ab,credit_card,111
146653c3bd,credit_card,71
360b04a1d5,boleto,40
8f6467bcae,credit_card,41
aebb9ea169,credit_card,104
faaf6a860e,credit_card,167
9341714d42,credit_card,122
5c9d1c8701,credit_card,55
c879d78c7e,credit_card,124
20205e58b3,credit_card,374
65c6c6e339,credit_card,57
8f9b22316e,credit_card,46
cce72bec49,credit_card,227
731d3306e5,boleto,115
2b1d482e9b,credit_card,31
5925c7ecb7,credit_card,60
8554cb37f7,credit_card,1299
ad5425b24e,credit_card,76
3fe3f4119f,credit_card,126
0449fc8e83,credit_card,249
79f5e74dab,credit_card,32
d4aafc8bfe,credit_card,75
b6659c7821,boleto,131
dc17a6461d,credit_card,92
44a10a741d,credit_card,90
3129f1c46c,credit_card,177
b759fd8fb2,credit_card,139
eb8f24cf4a,boleto,21
94f1e81783,credit_card,105
c0fd44a850,credit_card,62
7bd508c317,credit_card,227
c024f07f4e,boleto,78
38bf8e1213,credit_card,90
64a484ba39,credit_card,74
2a8c1802fe,credit_card,39
2d260d3f0b,boleto,89
9d6119da4c,credit_card,222
cd3d84e674,credit_card,29
300e2dfe7d,credit_card,43
002f16b7bc,debit_card,284
d5d78aa1e1,credit_card,82
42bcfd11cc,boleto,44
d37320918e,credit_card,82
304a4fbcee,credit_card,182
b4d1dd77cf,credit_card,42
45655002c1,boleto,87
e5ec17b950,voucher,47
c2deaee5e0,boleto,65
fb46ec5812,credit_card,75
2c9412a5ce,credit_card,138
66b9e5412d,credit_card,82
df428478aa,credit_card,55
d4b97a63d7,credit_card,104
d813a46a47,voucher,50
88743d1ed8,credit_card,103
ef0987feb7,credit_card,106
9b5efb42ba,credit_card,193
a484a3b382,credit_card,672
aac66aa37e,credit_card,42
6c5df19e66,credit_card,504
29a9f2a2f7,credit_card,115
471203d247,voucher,68
7ad731edc5,boleto,116
c78f3a2f9a,credit_card,185
fd216c435f,credit_card,39
05be057d33,boleto,68
29182856a2,voucher,8
f099d41ba0,credit_card,47
7b7d41ed4a,credit_card,57
01b538a0b1,credit_card,55
3663c0f887,credit_card,46
06c9d7fdab,boleto,163
adeb027377,credit_card,165
4bfcba9e08,voucher,50
c41b4bf6e3,boleto,173
56e7d463a9,boleto,68
fe8f6e9edc,credit_card,37
829f7b4246,credit_card,109
14282bc70b,boleto,50
b7f65fc3d7,credit_card,290
0cc76fbe09,credit_card,102
dd3f3e7d9d,credit_card,31
7f78e1965c,credit_card,67
ca6c5ad670,boleto,165
966a9df285,voucher,44
98f4a4ea77,boleto,32
e26c49bee8,boleto,147
5a130e5571,credit_card,23
651bd7286b,boleto,253
e6cb268ffb,credit_card,106
b9222683e5,credit_card,322
3586033d33,credit_card,45
c12b871008,boleto,32
55cae94920,boleto,147
84aa7bb892,credit_card,43
46c820acb1,credit_card,77
61ce7e37fd,credit_card,67
b511d65dcc,credit_card,51
99a50db34d,credit_card,144
1f18ee0a40,credit_card,279
bd814ae840,boleto,44
565f70f153,credit_card,109
3f041e89d3,credit_card,40
34d981c2cf,credit_card,395
17afe0bafc,boleto,31
41c5136724,credit_card,259
2122719f6f,voucher,20
1d85f2f091,credit_card,44
b607cddb1d,credit_card,41
480bcd149d,voucher,34
4c0e7658ee,credit_card,85
7135f4f1e5,credit_card,36
fd2b75f431,voucher,49
87d093c6d3,credit_card,511
dab943af31,credit_card,36
add9b8e58a,credit_card,133
4a7c656f50,credit_card,62
dc6cece689,boleto,116
9674b842cc,credit_card,63
c7fa96b02a,credit_card,412
e79482cdab,boleto,60
51ee6ec9a7,debit_card,71
3ed6bdde46,credit_card,88
1e7d25f611,credit_card,43
a8c82838d4,credit_card,52
46d041b384,credit_card,42
be16722a27,credit_card,119
9147c16fab,boleto,60
b75531d67f,credit_card,266
2ff3e8ab6f,credit_card,41
737fb9e22c,credit_card,210
5b7a9a3c18,credit_card,376
23858bdc4c,voucher,14
7144ca093c,credit_card,205
27b21720ea,credit_card,167
a274b226c8,boleto,44
98c809bf2e,voucher,569
bf475f9672,credit_card,95
4948f06b89,credit_card,72
a9a67deaaa,credit_card,44
af8f67f3b2,credit_card,65
78c96fa659,credit_card,82
d66deb9ded,boleto,94
db2b52fded,credit_card,62
6b44342ff7,credit_card,96
69f1e4d570,debit_card,144
c79f8c734b,credit_card,77
274cd78448,credit_card,65
166029aa4d,credit_card,870
b467843471,credit_card,48
140ae5224d,voucher,79
db9f2956d5,credit_card,243
3683a64548,credit_card,416
c2bce32966,credit_card,204
3eeb4f7586,boleto,108
22e5a47d4f,credit_card,49
f3da2b9ffe,credit_card,105
ea08d6964c,credit_card,297
933824572e,credit_card,105
e4dd475ba1,debit_card,84
940a542bae,credit_card,74
186f1e57fe,voucher,17
04d4e970b1,credit_card,101
a298b9d499,credit_card,21
f86264f390,credit_card,155
96245f4488,boleto,116
c17386c1fa,credit_card,121
51b60dccff,credit_card,38
83f450ee2c,credit_card,40
2cfbf3ae48,boleto,209
37d068f195,credit_card,114
fcfd2d9dca,credit_card,90
7472a7af8d,boleto,144
1c8c848f0a,credit_card,66
dd6ee4d96f,credit_card,72
ec55c591de,debit_card,20
375460b07c,credit_card,177
54359cee0d,voucher,6
574c4ecf76,credit_card,75
27fb2154c3,boleto,220
4f62f7be75,boleto,44
4aea71163d,credit_card,448
e323604c8f,debit_card,100
81b6015857,credit_card,117
4477da1291,boleto,151
5761ffe3eb,credit_card,146
6cc462dbd8,boleto,106
486243a178,credit_card,38
985984497a,credit_card,196
b4041542e5,credit_card,42
b28d5be82c,credit_card,103
199c3d5d54,credit_card,169
3d08a84829,credit_card,1638
9974509c32,credit_card,100
47e2f2848f,credit_card,60
560459df3c,credit_card,218
c6326ae8b5,credit_card,62
88e3babdb4,credit_card,259
cea3e6c11e,credit_card,26
981222fe88,credit_card,104
e540d00fce,credit_card,124
6161a508b4,credit_card,185
df3c03ee5c,credit_card,96
b525c6d19f,credit_card,114
cdd3f73dae,credit_card,91
88986b6130,voucher,18
cdc0800fdb,credit_card,78
7b9346f587,credit_card,35
92e6240b5c,voucher,16
de1fd80710,credit_card,86
838f02ea52,credit_card,6
a8dfd32371,credit_card,69
ff74b64335,credit_card,33
2e240f743f,credit_card,503
9d35caf510,credit_card,237
e97c2d3411,credit_card,243
2e1b96bb2d,credit_card,146
10df64697a,credit_card,117
3f63743b56,boleto,140
fcbb6af360,credit_card,1194
05d579e3ab,credit_card,138
a65a9341ff,credit_card,37
cefeab80d0,boleto,164
acbcf9f01d,credit_card,98
37eaffe473,credit_card,68
90858cf145,credit_card,62
1e240ed479,boleto,182
6639b79946,boleto,208
60b4bdf4f0,credit_card,36
bacd96c90a,credit_card,90
e0b23ee5e7,credit_card,37
5f41ba651d,credit_card,87
e271431ad3,boleto,148
2f53a7c846,credit_card,72
fae47c33ce,credit_card,167
6679781bbd,credit_card,90
1a018d08ae,debit_card,153
7b9783133b,boleto,1312
e94049a497,boleto,69
f8dae62cf3,credit_card,97
c921d0b03e,credit_card,66
5e305bce25,credit_card,218
d0467704fe,credit_card,102
d8cb2573a3,credit_card,94
ed8ea0a2a8,debit_card,57
bca60bd774,credit_card,59
c1c34e864b,credit_card,38
0363c3cd05,credit_card,29
bb8a5aab84,credit_card,67
131de76b34,credit_card,109
d0960a14d0,boleto,58
23fe7e1e51,credit_card,110
483911cb18,credit_card,45
e61b3892b4,credit_card,40
314c025c22,credit_card,77
a38cd506ff,credit_card,34
8c0ba0ee5b,credit_card,368
e52c2cb181,voucher,100
88ed70c8a4,credit_card,346
0512bcd90b,credit_card,87
8deb9479ea,credit_card,529
d3a20ccc02,debit_card,323
afc22368ee,credit_card,105
c274a2e17f,credit_card,39
37c4b7482c,credit_card,104
1107e64e17,credit_card,161
06b6cf3078,boleto,107
f71c29e41d,boleto,59
2285f78947,credit_card,229
f2d12dd37e,credit_card,56
3ea85b54f4,voucher,100
d3725a5d52,credit_card,258
0487b90214,credit_card,108
9ea9071080,credit_card,415
04c16a4e37,credit_card,314
51ba136bb4,credit_card,44
ab09afe5fa,credit_card,122
1c928abe31,voucher,33
fe1466a3d7,credit_card,169
785ceb77eb,credit_card,151
6cdb4b90b1,credit_card,664
f1f0a8670b,credit_card,108
1dfe1249fb,voucher,41
e68226afae,credit_card,30
3d6902773d,boleto,56
2b8f925d21,credit_card,94
4d6508666e,credit_card,125
234ea4333e,credit_card,150
1ffa782d6d,credit_card,53
913d2a315c,credit_card,62
da5ab50c35,credit_card,107
351a4161d1,credit_card,148
d97cacbc87,boleto,173
1ed4e96d37,credit_card,10
9d1a6308e1,credit_card,45
8654cd8e72,credit_card,238
0c6a968e38,credit_card,45
4fa1036b59,credit_card,313
fc673f244c,credit_card,126
a073890ee9,credit_card,69
32e761ce60,credit_card,146
0c5a7b3c57,credit_card,448
88f162df55,credit_card,116
c51603ecc4,credit_card,147
3a2055cbe4,credit_card,284
ea5f0ecb07,boleto,220
112d51fc31,credit_card,226
971b483e83,credit_card,40
3c46c21173,credit_card,105
15c31c5195,debit_card,139
c6b325de61,credit_card,34
b7b11f6c67,boleto,115
df9082ea96,credit_card,62
783a40d000,credit_card,102
0ede3ed423,credit_card,57
b8f907da9c,credit_card,95
a9748189a6,debit_card,197
65b133214f,credit_card,58
0261eac8b7,boleto,132
b42b605ed9,credit_card,150
f0aa9abb1f,credit_card,128
1a36898aba,credit_card,80
9dd9df2aee,boleto,35
1b0ca0c3b2,credit_card,116
accde1ef32,boleto,237
66b487875c,credit_card,241
1fcde8f1d8,credit_card,68
97967e7206,credit_card,31
969eb8582a,boleto,84
d7b464f6f1,credit_card,57
35cab29a44,credit_card,661
cf1703dbac,credit_card,871
f8a8d05d95,voucher,0
312d2ff4bc,voucher,41
58fc974f8e,credit_card,64
639081c900,credit_card,24
11e6a7d393,credit_card,60
35db0e3e9f,credit_card,185
7b598857cd,credit_card,741
fe20366184,credit_card,80
0484f1d11d,credit_card,30
788fd52fc9,credit_card,174
d36515bd9f,credit_card,231
b783c9b302,boleto,51
b4d8f10490,credit_card,195
0c9e044483,boleto,40
7ccd0a8b6b,credit_card,32
ea974c111a,credit_card,99
f37110e249,credit_card,265
139566ca96,voucher,100
b847874716,credit_card,177
70848392a2,boleto,123
77e62cfd69,credit_card,111
25efad911c,boleto,547
d4c6540209,credit_card,133
bba3165de0,credit_card,154
052d3bf6e4,credit_card,58
42e1c1e283,credit_card,90
b154803027,boleto,28
ccbabeb0b0,boleto,43
3ad6c429e7,credit_card,29
0617fd3db5,credit_card,298
c5a1e865d2,credit_card,96
0487007c18,credit_card,377
1a3fba90ea,credit_card,177
dc96a12713,voucher,30
5e1b4875a5,credit_card,136
161b622947,credit_card,108
5d36001235,credit_card,36
58cf4bf760,credit_card,110
9b1936414d,credit_card,21
266d1afe42,boleto,41
52d20325fb,credit_card,92
a236ae7031,credit_card,186
5fb801bbd0,credit_card,206
4ea1ece1ec,credit_card,122
fd723aa8e9,credit_card,123
5999ead09f,credit_card,48
b267a93efe,credit_card,160
fd8d9bc6af,credit_card,40
14eabcc7b2,credit_card,122
7240caa1d8,credit_card,102
ad77addff8,boleto,338
80f65dca1a,credit_card,50
62c56a57f9,credit_card,22
b8db7d2782,credit_card,171
8e029d51bb,voucher,432
bc7bc14f58,boleto,139
f294b6c586,boleto,130
68e4d7b489,credit_card,77
eaa1ec29e8,boleto,100
1f8bd4405a,credit_card,65
49aa82d120,voucher,10
a8d2e3eaad,credit_card,370
87a1210221,credit_card,659
da606ec845,credit_card,176
aeaf2bf4d5,credit_card,318
bf828da22f,credit_card,197
2edbc93b39,voucher,107
431a580839,credit_card,45
ebb5b8275a,credit_card,61
a1706a33c7,credit_card,778
a756ca7873,boleto,58
dbf4e3f970,credit_card,27
26eb89695b,credit_card,132
96f4cc5fae,credit_card,44
965f57ad44,credit_card,43
dc583cc1f5,credit_card,29
7457d3d239,credit_card,268
ea596ac845,credit_card,54
0606297cba,credit_card,55
dafafa54ad,boleto,197
30f3565c98,credit_card,82
f201da9676,credit_card,82
f59c32918a,boleto,596
028f5779c9,boleto,99
66b073eb59,credit_card,102
29ae9ab539,credit_card,236
f15ee2f37d,debit_card,347
75b6f8722f,boleto,41
deff260a59,credit_card,44
e2fcc0343a,boleto,85
6fd1dd6138,boleto,54
e43d4fe81a,credit_card,309
cb8a63e70a,credit_card,612
82ff294d19,credit_card,106
ad65e95a69,credit_card,297
5ffbbd67f1,credit_card,226
d916bc63da,boleto,69
2c0f54723f,credit_card,329
86bea29683,credit_card,38
84a2460003,credit_card,147
0dbd8f8a36,credit_card,69
b64220d7a7,credit_card,80
ac56c16733,credit_card,218
ba7da71e49,credit_card,244
4e5e560075,credit_card,68
967868315b,boleto,217
95041d0854,boleto,76
bfe53abc61,credit_card,54
7955932652,credit_card,149
1a61132864,voucher,6
e4a657b574,boleto,177
4e2cd0aecb,credit_card,88
8cd59737a9,credit_card,57
da623e7139,boleto,33
99e33e27f5,credit_card,390
b79559dba6,debit_card,44
7da6593a6a,credit_card,67
38e9145bfb,credit_card,45
24cdfd401a,credit_card,65
6353f1b671,boleto,214
ab5e70933a,credit_card,81
ef3cef2307,credit_card,80
ad40bc353e,credit_card,71
aaa965f3b2,credit_card,36
55bd4049f3,credit_card,65
45a3ad6381,credit_card,144
81e59ee7e0,credit_card,27
78b0a4015f,voucher,180
75de353348,credit_card,46
dbee9ddfb8,credit_card,178
8057404f0b,credit_card,213
bc3fdb57bf,credit_card,827
e793e2ffd5,credit_card,36
af19170492,voucher,37
8fbf517bc5,credit_card,235
9e90b00b6d,credit_card,585
5ec8127f0e,credit_card,6
e78706c568,credit_card,128
f711577771,credit_card,109
13fc19d5bc,credit_card,57
4ee3b0b0e7,credit_card,45
6b08bac55e,boleto,113
b05a3bf231,boleto,93
5c8b799d9e,credit_card,54
14476cba4d,boleto,141
a041744e93,boleto,306
b68a6db5c5,credit_card,29
ce2ecdcbc1,credit_card,244
3d4c0bee5a,credit_card,1668
630740e03f,credit_card,183
efb0cacb1e,boleto,171
58a4317c14,credit_card,118
f283f9e890,credit_card,97
0fb2bd6c42,credit_card,79
3b3ef4cb2a,boleto,154
d5b20c4d4a,credit_card,11
7b4371df7c,credit_card,49
e1d78d7d32,credit_card,311
a0d8e0c491,boleto,55
d3bc8a8aaa,boleto,119
c3a937f979,credit_card,33
332bd11885,credit_card,63
05c163d466,boleto,65
3158707358,credit_card,380
a343fba54f,credit_card,118
f7959f8385,voucher,22
11cb97108f,boleto,103
2c1c76b055,credit_card,136
e7f8b6dad6,credit_card,127
989efe8965,boleto,76
b0b5cb8bc4,credit_card,47
5b6ceef2a7,credit_card,371
88bbef3f1e,credit_card,105
1fe0c983b3,boleto,47
62194497cd,credit_card,66
a6c173f716,credit_card,153
db88b63436,boleto,32
3296617b0f,boleto,71
e8291f4bc5,credit_card,115
3689c2503b,credit_card,1250
e4a25d24b8,credit_card,116
a72128c306,voucher,75
84cf671bc3,credit_card,38
bb13cb6c4a,credit_card,82
421cf19961,credit_card,55
7e232ee293,voucher,1
b14fc8930e,credit_card,98
a6e7a9c6f4,credit_card,111
553117c04d,credit_card,718
465c2e1bee,voucher,35
6cc8ea41e7,credit_card,96
367d03bf43,credit_card,51
32fd10a6af,boleto,82
ae6144c470,credit_card,47
3bf7f5b41f,boleto,45
acae143a18,debit_card,189
178b5b0a92,credit_card,183
f64acc0cec,credit_card,216
a8e5aabb94,credit_card,68
ec5073f558,boleto,56
f3da3b2907,boleto,47
8fba9dc7c5,credit_card,78
6e4aa96643,credit_card,222
4950976b46,credit_card,137
a6917b5d71,voucher,309
cec3185bcf,credit_card,21
11735753f4,credit_card,165
a51486486a,boleto,112
341cce59fc,credit_card,113
e82787bc54,credit_card,122
fa9a30d528,credit_card,172
44c6524434,credit_card,66
1907abda7b,credit_card,114
7364c719f7,credit_card,137
783c795ca4,credit_card,143
2bd634364e,boleto,91
49b9d8e434,boleto,77
46326cfd1e,credit_card,192
60374093aa,boleto,282
60f8ffa934,boleto,66
4169c051a7,credit_card,105
ee07e83c0d,boleto,136
5b3a129d26,credit_card,39
d217a2d8ce,credit_card,49
9e1eccc086,boleto,255
ca4b9f3ce6,credit_card,0
01b1a7fdae,credit_card,135
22393c9bb5,credit_card,105
87d65accbb,boleto,364
73c7ccedd1,credit_card,90
4c8f39a658,credit_card,413
f70bcdfa88,credit_card,75
438fe4022f,credit_card,195
b418f47f5f,credit_card,111
aba9c0c1ee,boleto,156
3a391869de,credit_card,121
040f8d4b01,credit_card,92
820bd7a99c,credit_card,194
8e70656d83,boleto,920
69462246c5,credit_card,207
01006620eb,credit_card,145
818b0cfed1,credit_card,106
7a5d50c22f,credit_card,216
b51e7cbbbf,boleto,681
a8e71f90cc,credit_card,88
3c05198859,credit_card,78
631f239214,boleto,40
18167ddaf5,credit_card,89
8a4398f9b3,credit_card,64
ca1aeded94,credit_card,41
3ff220e93d,credit_card,126
327ad7800f,credit_card,1334
b6054dd019,credit_card,399
5af3f71ad6,credit_card,208
60762802b4,credit_card,263
73cfcda521,boleto,142
f221e96b7d,credit_card,356
9387dc46ae,credit_card,340
e56982c3ae,credit_card,71
ad1e181092,debit_card,302
bb6c437793,credit_card,149
bcb6134869,boleto,69
555abbd521,credit_card,70
fa2f3e66fa,boleto,68
beb278f2f2,boleto,89
54aa8637ed,credit_card,65
65f4d9e482,voucher,56
7a15ddc400,credit_card,178
fef89b64a9,credit_card,11
f7f84dc969,boleto,25
4c33ec562d,credit_card,58
68231c7a35,boleto,58
ba2018431e,credit_card,69
5355341d3b,credit_card,275
aa8b6e3167,credit_card,52
02d5935847,credit_card,51
f12388e0e8,voucher,18
06c28b8756,boleto,511
e3653c411a,boleto,58
dbb4cfffcb,boleto,219
baa57a887a,credit_card,69
3a96b8ddd2,boleto,34
93a4103fd6,boleto,65
f6ba6de181,credit_card,354
540f121ea3,credit_card,152
9eb45b0aa6,credit_card,10
e8db697a6b,credit_card,117
b23878b3e8,voucher,122
2887a3e067,credit_card,120
a6aac0b036,credit_card,122
11b33f0916,credit_card,102
7423b4cc85,credit_card,10
88821a1158,credit_card,2
e169b880e5,credit_card,54
d75fa0f9d8,credit_card,322
78288ea406,credit_card,189
ce80533c6e,credit_card,44
bdb3628006,credit_card,24
b81a6b90b7,debit_card,53
164f61f77f,credit_card,34
d6c231f3aa,boleto,109
36307ab4d5,credit_card,46
3841b9f0b8,credit_card,307
bf0cfc6928,boleto,92
55cb95c5d7,credit_card,71
3fd2bc52f7,credit_card,30
5996322816,credit_card,287
1e76a4cb16,credit_card,71
2eb826451c,credit_card,170
aeb9bfe5d2,boleto,65
945977d780,credit_card,59
f0635a71f7,credit_card,257
1b16849c73,voucher,13
e1a8e28c43,credit_card,213
b44b36e6b6,voucher,98
39957e7688,credit_card,83
71121a4bc8,credit_card,139
746304a164,boleto,180
039681a3b7,credit_card,85
95efc26128,credit_card,67
55a8e561e2,credit_card,85
c2414e3bcb,boleto,68
4d0b787622,voucher,18
ccbbefa45f,credit_card,77
60e26f1626,credit_card,75
7797e37c56,credit_card,111
4d1f73fde6,credit_card,102
b3ce73d980,credit_card,95
cefe70775d,credit_card,75
692db147c6,credit_card,185
d468e4e85e,debit_card,103
028116828b,credit_card,138
fd117d6526,credit_card,115
331ec8fd37,boleto,25
a8afd0d681,credit_card,461
15226cfb3e,voucher,25
65e735700f,credit_card,163
a92733241b,credit_card,66
256439883e,credit_card,47
4f369e46ad,credit_card,148
c4416b46a6,credit_card,312
a33c70384e,credit_card,228
90ad1e3d82,boleto,76
e2c9f858f7,credit_card,777
645d898847,credit_card,95
4876a2f135,boleto,32
5e594c0fba,credit_card,427
9274443a23,credit_card,83
a81fe0bc00,boleto,49
89b229dc09,credit_card,76
ad407659bb,credit_card,176
478627b306,boleto,28
398769344b,credit_card,125
a52f0272f9,credit_card,220
ec4dff0b0f,credit_card,29
8f649220cb,boleto,42
ff0d5a38b8,credit_card,46
f81315a928,credit_card,130
cd9b4eecd6,credit_card,71
1c95c0aa3b,credit_card,47
e3e1b813f6,credit_card,144
4505b87dc4,credit_card,90
ef29d8249c,credit_card,227
b68b074f1a,credit_card,162
a5cb9da004,credit_card,75
05fdfff95f,credit_card,158
cac0cf69e6,credit_card,316
8331588bfd,credit_card,36
b436eb9816,credit_card,1253
ee1a60d093,credit_card,56
0fa9912ed4,boleto,51
7509d9e687,credit_card,78
7af8968dd4,credit_card,23
95cae9dd80,credit_card,106
eb84695b82,credit_card,104
c3d40727f6,credit_card,110
3f752ac8c1,boleto,62
5f540bf1c9,credit_card,21
1ff7ebbeff,credit_card,153
b5b6b559db,credit_card,79
1309fc445b,credit_card,268
dc1b86dca7,voucher,100
4122be7db1,credit_card,22
49f8e57dab,credit_card,168
4437322bbc,credit_card,155
a31f5683a8,credit_card,47
6731ed65e5,credit_card,283
ac4d559cef,credit_card,104
d140c5b480,credit_card,47
25857521be,credit_card,67
6fd30bc523,credit_card,34
fe68b52db1,boleto,225
ddfc5bfeb3,credit_card,107
48e624e6a9,credit_card,54
f1d572fdda,credit_card,86
f2fa379576,boleto,518
c0671cda25,credit_card,146
e854923cb2,boleto,46
b84b43e566,debit_card,175
2fdd35034a,credit_card,212
3c6994e721,credit_card,55
77e6a10b9f,credit_card,175
38639a0e5f,voucher,39
b9812205fd,credit_card,167
b75900fba7,boleto,35
e1521d92b7,credit_card,54
a5dcc015b7,credit_card,132
fdede0753b,boleto,246
686809116c,credit_card,137
71605d6258,credit_card,133
6b51ade033,boleto,42
d751194788,credit_card,127
b19f842d0b,credit_card,36
e7e4ea34d1,credit_card,173
cbb837e370,boleto,263
36a68e6b52,credit_card,69
ea5d5b94cb,boleto,161
f7959f8385,credit_card,6
9fbdb5da34,boleto,116
1affa2b54c,credit_card,220
e0788e95b5,credit_card,89
4ac4a782aa,credit_card,1096
d61e9236bd,credit_card,39
f3b45fb2ad,credit_card,31
0a92bad75c,credit_card,56
bbf1da6f38,credit_card,87
36782087b0,credit_card,13
344dedf9f0,credit_card,98
47d248c19f,boleto,211
542a2c666c,credit_card,126
afc84e339f,credit_card,280
abfbbd144a,boleto,159
0aec87a19c,boleto,188
69583cd28b,credit_card,28
b88ab07fb8,credit_card,187
a4ba5f471a,credit_card,184
1a0698c237,boleto,69
c13d13f143,credit_card,113
d692f0481b,boleto,155
6eadf3654a,credit_card,65
57e27e0f4c,credit_card,75
4ec9ed3418,credit_card,36
82acba16fc,credit_card,108
6eda86a0f1,credit_card,55
38fe8ffc7d,credit_card,124
7e7c209ab4,boleto,236
720eebfd12,credit_card,223
d185b5e82e,credit_card,347
fbee5a4691,debit_card,76
b5982bf8e5,boleto,242
b68d52eed8,credit_card,49
cc162c1cd7,credit_card,525
22ee2aa8ea,credit_card,219
c7d3893304,credit_card,164
96e9519c79,credit_card,49
ebcb26a458,credit_card,107
ed83f6065a,credit_card,75
0745fd0c5e,boleto,103
6da773deea,credit_card,114
d008e845c1,credit_card,119
c65c67add2,credit_card,31
c5739db7f3,credit_card,70
a303f65e39,credit_card,71
fe5fbb5c1e,credit_card,52
58e005414d,credit_card,191
500f1d7b61,boleto,66
6f95997d00,credit_card,51
2ec81b9e5f,credit_card,116
4f7e7115e9,credit_card,301
2b81ceae14,credit_card,93
a75a2f7097,credit_card,47
2847c1e428,credit_card,52
f68e99de5c,debit_card,45
b69bd58058,boleto,127
75a7d0a8a9,credit_card,360
2d70768770,boleto,64
a4d3637639,credit_card,23
4fe44efd89,credit_card,58
ae7a6fcae3,boleto,250
b3b79c755a,credit_card,43
31e00bb404,credit_card,87
d5cac48034,credit_card,75
4e41303371,credit_card,83
06450a9849,credit_card,335
2d85bf60e5,credit_card,70
5666245610,boleto,377
2d6c9f00e3,credit_card,77
2eae216625,credit_card,65
cd80b68b81,credit_card,69
094067c0f5,credit_card,122
e744cff624,credit_card,77
2ff0dab60f,boleto,45
d8b1b374ba,debit_card,296
dbd6d0d469,credit_card,79
f25bdf0565,credit_card,135
e022510764,credit_card,142
9c23c901b9,credit_card,399
a3aa23c77d,credit_card,354
5e37bd369f,voucher,46
f83cde9bf6,credit_card,37
a8820cdff4,boleto,38
c28475e383,credit_card,343
33cf8e9da9,credit_card,236
165ee1a310,credit_card,103
bcc3b9b2b1,credit_card,117
3aaa9a0f68,boleto,148
571178bf18,boleto,128
b3ccbde27e,credit_card,98
afe661fe4e,credit_card,174
a7a401ab77,credit_card,73
a0a28dfd50,credit_card,225
54b803c77b,credit_card,72
c12ff7ce7e,credit_card,163
76dfdc67dd,credit_card,28
98826cd8a9,credit_card,57
c0b4e1cd84,boleto,52
2591cfc042,credit_card,60
724074e91e,credit_card,20
e44260bfec,credit_card,49
64811ed51b,credit_card,197
b7a0ea17f1,credit_card,214
1e50081a48,credit_card,225
91563e540f,credit_card,199
17fbfab064,boleto,41
316206d46d,credit_card,55
87064d5170,voucher,50
